Date,Site,Lake,Fish I.D.,Species,Total length (mm),FL (mm),SL (mm),Mass (g),Sampling,Otos,Stomach,Sex,Mature,Gonads,P1,Age,Total otolith radius,DO1..DO52,Fin clip,Locality,Scales,Comments
23-Aug-1989,118,I8,93,White fish,464,428,393,1050,.,.,Yes,Male,mature,.,.,2,.,.,.,.,.,.
23-Aug-1989,118,I8,94,White fish,458,422,388,1000,.,.,Yes,Female,mature,.,.,2,.,.,.,.,.,.
23-Aug-1989,118,I8,95,White fish,472,437,404,1100,.,.,Yes,Male,mature,.,.,2,.,.,.,.,.,.
23-Aug-1989,118,I8,96,White fish,456,417,382,995,.,.,Yes,Female,mature,.,.,2,.,.,.,.,.,.
23-Aug-1989,118,I8,97,White fish,473,437,403,1000,.,.,Yes,Female,mature,.,.,3,.,.,.,.,.,.
23-Aug-1989,118,I8,98,White fish,456,422,392,1000,.,.,Yes,Male,mature,.,.,2,.,.,.,.,.,.
23-Aug-1989,118,I8,99,White fish,454,416,385,1000,.,.,Yes,Male,mature,.,.,3,.,.,.,.,.,.
23-Aug-1989,118,I8,100,White fish,450,414,383,1000,.,.,Yes,Male,mature,.,.,4,.,.,.,.,.,.
23-Aug-1989,118,I8,101,White fish,463,427,398,1000,.,.,Yes,Male,mature,.,.,1,.,.,.,.,.,.
23-Aug-1989,118,I8,102,Grayling,402,370,336,675,.,.,Yes,Male,mature,.,.,1,.,.,.,.,.,.
23-Aug-1989,118,I8,103,Grayling,375,341,312,515,.,.,Yes,Female,mature,.,.,3,.,.,.,.,.,not ripe
23-Aug-1989,118,I8,104,L.Trout,556,501,462,1475,.,.,Yes,Female,mature,.,.,3,.,.,.,.,.,not ripe
23-Aug-1989,118,I8,105,L.Trout,221,204,186,84,.,.,Yes,Female,mature,.,.,1,.,.,.,.,.,.
23-Aug-1989,118,I8,106,Grayling,420,388,352,770,.,.,Yes,Male,mature,.,.,3,.,.,.,.,.,not ripe
23-Aug-1989,118,I8,107,Grayling,406,372,336,675,.,.,Yes,Female,mature,.,.,1,.,.,.,.,.,not ripe
23-Aug-1989,118,I8,108,White fish,462,428,397,1000,.,.,Yes,Female,mature,.,.,3,.,.,.,.,.,.
23-Aug-1989,118,I8,109,White fish,482,446,414,1200,.,.,Yes,Female,mature,.,.,2,.,.,.,.,.,.
23-Aug-1989,118,I8,110,White fish,436,404,372,905,.,.,Yes,Male,mature,.,.,2,.,.,.,.,.,.
23-Aug-1989,118,I8,111,White fish,497,457,421,1100,.,.,Yes,Female,mature,.,.,2,.,.,.,.,.,.
23-Aug-1989,118,I8,112,White fish,406,375,343,750,.,.,Yes,Male,mature,.,.,3,.,.,.,.,.,.
23-Aug-1989,118,I8,113,White fish,401,367,342,725,.,.,Yes,Female,mature,.,.,4,.,.,.,.,.,.
23-Aug-1989,118,I8,114,White fish,390,355,332,625,.,.,Yes,Female,mature,.,.,3,.,.,.,.,.,.
23-Aug-1989,118,I8,115,White fish,478,442,411,1200,.,.,Yes,Male,mature,.,.,3,.,.,.,.,.,.
28-Aug-1989,118,I8,.,Grayling,199,184,.,.,.,.,No,.,mature,.,.,3,.,.,.,.,.,.
28-Aug-1989,118,I8,116,L.Trout,363,326,300,395,.,.,Yes,Female,mature,.,.,4,.,.,.,.,.,.
23-Jun-1991,118,I8,.,Grayling,410,378,.,640,.,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jun-1991,118,I8,.,Grayling,342,320,.,400,.,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jun-1991,118,I8,.,Grayling,410,380,.,650,.,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jun-1991,118,I8,7,L.Trout,476,440,.,1000,.,.,.,Female,immature,.,.,.,.,.,.,.,.,.
23-Jun-1991,118,I8,6,L.Trout,505,462,.,1250,.,.,.,.,.,.,.,.,.,.,.,.,.,one otolith only
23-Jun-1991,118,I8,5,L.Trout,501,462,.,1250,.,.,.,Male,mature,.,.,.,.,.,.,.,.,not ripe
23-Jun-1991,118,I8,8,L.Trout,432,395,.,695,.,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jun-1991,118,I8,11,L.Trout,348,322,.,350,.,.,.,Female,immature,.,.,.,.,.,.,.,.,.
23-Jun-1991,118,I8,10,L.Trout,456,417,.,825,.,.,.,Female,mature,.,.,.,.,.,.,.,.,not ripe
23-Jun-1991,118,I8,9,L.Trout,558,510,.,1035,.,.,.,Female,mature,.,.,.,.,.,.,.,.,not ripe
23-Jun-1991,118,I8,2,L.Trout,465,423,.,925,.,Yes,Yes,Male,.,.,.,.,.,.,.,.,.,"stom, oto"
23-Jun-1991,118,I8,1,L.Trout,365,332,.,360,.,Yes,Yes,.,.,.,.,.,.,.,.,.,.,"stom, oto"
23-Jun-1991,118,I8,4,L.Trout,500,460,.,1100,.,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jun-1991,118,I8,3,L.Trout,632,580,.,2500,.,.,.,.,.,.,.,.,.,.,.,.,.,.
29-Jun-1992,118,I8,.,L.Trout,424,390,.,.,.,No,No,.,.,.,.,.,.,.,.,.,.,sacrificed
01-Jul-1992,118,I8,.,Grayling,390,357,.,565,.,No,No,.,.,.,.,.,.,.,.,.,.,.
01-Jul-1992,118,I8,.,Grayling,362,334,.,430,.,No,No,.,.,.,.,.,.,.,.,.,.,.
01-Jul-1992,118,I8,.,Grayling,401,370,.,615,.,No,No,.,.,.,.,.,.,.,.,.,.,.
01-Jul-1992,118,I8,.,Grayling,401,370,.,620,.,No,No,.,.,.,.,.,.,.,.,.,.,.
01-Jul-1992,118,I8,.,Grayling,349,317,.,349,.,No,No,.,.,.,.,.,.,.,.,.,.,.
01-Jul-1992,118,I8,.,Grayling,431,398,.,715,.,Yes,Yes,.,.,.,.,.,.,.,.,.,.,probably died
01-Jul-1992,118,I8,.,Grayling,331,308,.,360,.,No,No,.,.,.,.,.,.,.,.,.,.,.
01-Jul-1992,118,I8,.,Grayling,440,386,.,720,.,No,No,.,.,.,.,.,.,.,.,.,.,tag scar
01-Jul-1992,118,I8,.,L.Trout,405,370,.,650,.,No,No,Male,.,.,.,.,.,.,.,.,.,sacrificed
01-Jul-1992,118,I8,.,L.Trout,256,247,.,170,.,No,No,Male,.,.,.,.,.,.,.,.,.,sacrificed
01-Jul-1992,118,I8,.,L.Trout,282,257,.,172,.,No,No,.,.,.,.,.,.,.,.,.,.,sacrificed
17-Jun-1993,118,I8,1,L.Trout,477,433,.,885,.,Yes,Yes,Female,mature,Yes,.,.,.,.,.,.,.,not ripe
17-Jun-1993,118,I8,2,L.Trout,478,440,.,1200,.,Yes,Yes,Male,mature,Yes,.,.,.,.,.,.,.,.
17-Jun-1993,118,I8,3,L.Trout,450,405,.,740,.,Yes,Yes,Male,immature,Yes,.,.,.,.,.,.,.,-1 gonad
17-Jun-1993,118,I8,4,L.Trout,378,344,.,425,.,Yes,Yes,Female,immature,Yes,.,.,.,.,.,.,.,.
17-Jun-1993,118,I8,5,L.Trout,410,373,.,600,.,Yes,Yes,Male,immature,Yes,.,.,.,.,.,.,.,.
17-Jun-1993,118,I8,6,L.Trout,404,366,.,595,.,Yes,Yes,Male,immature,Yes,.,.,.,.,.,.,.,.
17-Jun-1993,118,I8,7,L.Trout,420,383,.,645,.,Yes,Yes,Male,?,Yes,.,.,.,.,.,.,.,.
17-Jun-1993,118,I8,8,L.Trout,377,341,.,450,.,Yes,Yes,Male,immature,Yes,.,.,.,.,.,.,.,.
17-Jun-1993,118,I8,9,L.Trout,405,366,.,570,.,Yes,Yes,Male,?,Yes,.,.,.,.,.,.,.,.
17-Jun-1993,118,I8,10,L.Trout,506,458,.,1150,.,Yes,Yes,Female,mature,Yes,.,.,.,.,.,.,.,not ripe
17-Jun-1993,118,I8,11,L.Trout,495,450,.,1050,.,Yes,Yes,Male,mature,Yes,.,.,.,.,.,.,.,.
17-Jun-1993,118,I8,12,L.Trout,422,384,.,635,.,Yes,Yes,Male,immature,Yes,.,.,.,.,.,.,.,.
17-Jun-1993,118,I8,13,L.Trout,370,338,.,380,.,Yes,Yes,Male,immature,Yes,.,.,.,.,.,.,.,.
17-Jun-1993,118,I8,14,L.Trout,361,325,.,365,.,Yes,Yes,Female,immature,Yes,.,.,.,.,.,.,.,.
15-Jun-1994,118,I8,.,Burbot,548,.,.,1150,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15-Jun-1994,118,I8,.,Burbot,585,.,.,1400,.,.,.,.,.,.,.,.,.,.,.,.,.,.
15-Jun-1994,118,I8,1,L.Trout,610,563,.,2500,.,Yes,Yes,Female,mature,220,.,.,.,.,.,.,.,.
15-Jun-1994,118,I8,2,L.Trout,445,407,.,740,.,Yes,Yes,Male,immature,9,.,.,.,.,.,.,.,.
15-Jun-1994,118,I8,3,L.Trout,469,430,.,820,.,Yes,Yes,Female,?,20.45,.,.,.,.,.,.,.,.
03-Jul-1994,118,I8,1,L.Trout,237,.,.,100,.,Yes,Yes,?,immature,.,.,.,.,.,.,.,.,.
03-Jul-1994,118,I8,2,L.Trout,300,.,.,211,.,Yes,Yes,Female,immature,.,.,.,.,.,.,.,.,sculpin in stomach
03-Jul-1994,118,I8,3,L.Trout,481,.,.,1030,.,Yes,Yes,Female,.,.,.,.,.,.,.,.,.,stomach full of snails
17-Jul-1994,118,I8,4,L.Trout,423,.,.,670,.,Yes,Yes,Female,.,.,.,.,.,.,.,.,.,.
17-Jul-1994,118,I8,5,L.Trout,491,.,.,920,.,Yes,Yes,Female,.,.,.,.,.,.,.,.,.,.
24-Jul-1994,118,I8,6,L.Trout,456,.,.,760,.,Yes,Yes,Male,.,.,.,.,.,.,.,.,.,large snails in stomach
31-Jul-1994,118,I8,7,L.Trout,446,.,.,775,.,Yes,Yes,Male,immature,.,.,.,.,.,.,.,.,.
02-Jul-1995,118,I8,1,L.Trout,488,445,.,1000,.,.,.,.,.,.,.,.,.,.,.,.,.,FEW SMALL EGGS
02-Jul-1995,118,I8,2,L.Trout,434,395,.,710,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jul-1995,118,I8,11,L.Trout,332,330,.,280,.,.,.,.,.,.,.,.,.,.,.,.,.,.
08-Aug-1995,118,I8,.,Grayling,368,339,.,400,.,.,.,.,.,.,.,.,.,.,.,.,.,.
08-Aug-1995,118,I8,.,Grayling,315,295,.,250,.,.,.,.,.,.,.,.,.,.,.,.,.,.
08-Aug-1995,118,I8,.,Grayling,399,366,.,450,.,.,.,.,.,.,.,.,.,.,.,.,.,.
08-Aug-1995,118,I8,.,Grayling,345,317,.,345,.,.,.,.,.,.,.,.,.,.,.,.,.,.
08-Aug-1995,118,I8,.,Grayling,370,347,.,480,.,.,.,.,.,.,.,.,.,.,.,.,.,.
08-Aug-1995,118,I8,.,Grayling,377,348,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"no weight, no tag"
11-Aug-1995,118,I8,I8-10,L.Trout,484,436,.,750,.,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Aug-1995,118,I8,I8-11,L.Trout,505,455,.,1150,.,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Aug-1995,118,I8,I8 12,L.Trout,400,363,.,490,.,.,.,.,.,.,.,.,.,.,.,.,.,.
14-Aug-1995,118,I8,.,L.Trout,452,408,.,770,.,.,.,.,.,.,.,.,.,.,.,.,.,LT I8-13
14-Aug-1995,118,I8,.,L.Trout,445,404,.,760,.,.,.,.,.,.,.,.,.,.,.,.,.,LT I8-14
28-Jul-1997,118,I8,.,L.Trout,508,459,,1230,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jul-1997,118,I8,.,L.Trout,483,440,,565,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jul-1997,118,I8,.,Grayling,376,341,,450,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jul-1997,118,I8,.,Grayling,348,316,,370,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jul-1997,118,I8,.,Grayling,345,315,,360,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jul-1997,118,I8,.,Grayling,286,218,,200,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jul-1997,118,I8,.,Grayling,287,262,,210,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
28-Jul-1997,118,I8,.,Grayling,244,224,,110,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-1998,118,I8,.,Grayling,331,.,.,319,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-1998,118,I8,.,Grayling,366,.,.,431,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-1998,118,I8,.,Grayling,345,.,.,360,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-1998,118,I8,.,Grayling,375,.,.,456,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-1998,118,I8,.,Grayling,367,.,.,427,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-1998,118,I8,.,Grayling,343,.,.,339,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-1998,118,I8,.,Grayling,.,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-1998,118,I8,.,Grayling,.,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,Grayling,290,.,.,230,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,Grayling,251,.,.,179,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,Grayling,406,.,.,582,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,Grayling,375,.,.,461,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,Grayling,387,.,.,482,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,Grayling,375,.,.,497,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,Grayling,392,.,.,527,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,Grayling,356,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,Grayling,333,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,Grayling,370,.,.,450,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,L.Trout,525,.,.,1600,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,White fish,262,.,.,129,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,White fish,460,.,.,949,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,White fish,266,.,.,144,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,White fish,249,.,.,117,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,White fish,440,.,.,863,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,White fish,446,.,.,847,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,White fish,476,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,White fish,469,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
19-Jul-1998,118,I8,.,White fish,451,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-1999,118,I8,99-300,L.Trout,403,363,,495,Angling,.,.,.,.,.,.,.,.,.,.,.,.,I-8 slow removal experiment - to compare with NE12
23-Jul-1999,118,I8,99-301,L.Trout,393,355,,455,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-1999,118,I8,99-302,L.Trout,431,396,,695,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
23-Jul-1999,118,I8,99-303,L.Trout,485,440,,950,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
27-Jul-1999,118,I8,99-306,L.Trout,507,458,,990,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
07-May-2003,118,I8,.,.,.,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Sep-2003,118,I8,.,Grayling,199,.,.,69,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Sep-2003,118,I8,.,Grayling,341,.,.,379,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Sep-2003,118,I8,.,Grayling,368,.,.,447,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Sep-2003,118,I8,.,Grayling,371,.,.,466,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
11-Sep-2003,118,I8,.,White fish,493,.,.,1107,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,278,.,.,210,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,284,.,.,224,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,305,.,.,262,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,328,.,.,337,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,332,.,.,338,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,334,.,.,340,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,336,.,.,354,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,340,.,.,346,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,343,.,.,382,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,345,.,.,382,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,347,.,.,429,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,354,.,.,443,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,360,.,.,476,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,360,.,.,421,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,368,.,.,445,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,368,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,371,.,.,.,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,371,.,.,490,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,374,.,.,.,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,374,.,.,434,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,376,.,.,.,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,378,.,.,505,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,379,.,.,506,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,379,.,.,.,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,380,.,.,507,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,380,.,.,.,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,385,.,.,.,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,387,.,.,506,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,387,.,.,506,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,390,.,.,553,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,390,.,.,545,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,392,.,.,575,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,405,.,.,552,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,409,.,.,.,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,410,.,.,.,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,410,.,.,.,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,Grayling,414,.,.,624,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
13-Sep-2003,118,I8,.,BURBOT,475,.,.,440,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
07-May-2004,118,I8,.,No fish caught,.,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2004,118,I8,.,Char,316,.,.,278,Fyke net,.,.,.,.,.,.,.,.,.,.,.,.,.
09-Jul-2004,118,I8,.,Grayling,295,.,.,224,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
19-May-2004,15,I8 Outlet,.,No fish caught,.,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
20-May-2004,15,I8 Outlet,.,No fish caught,.,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
22-May-2004,15,I8 Outlet,.,No fish caught,.,.,.,.,Angling,.,.,.,.,.,.,.,.,.,.,.,.,.
20-Jun-1991,125,Island Lake,3,L.Trout,640,.,.,2600,.,.,.,.,.,.,.,.,.,.,.,.,.,"Ed caught, stomach"
20-Jun-1991,125,Island Lake,2,L.Trout,650,.,.,2350,.,.,.,Female,.,.,.,.,.,.,.,.,.,"Ed, mature not ripe, stomach"
22-Jun-1991,125,Island Lake,.,Grayling,400,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Released w/o tag
22-Jun-1991,125,Island Lake,5,L.Trout,585,538,.,2200,.,.,.,Male,.,.,.,.,.,.,.,.,.,"orange flesh, snails & inverts"
22-Jun-1991,125,Island Lake,4,L.Trout,720,680,.,3950,.,.,.,Female,.,.,.,.,.,.,.,.,.,"white flesh, eaten?, empty gut"
22-Jun-1991,125,Island Lake,1,L.Trout,880,820,.,6800,.,.,.,Female,.,Yes,.,.,.,.,.,.,.,"disected 5-26-93,only 12 GR in stomach, gonads taken"
22-Jun-1991,125,Island Lake,7,White fish,419,382,.,605,.,.,.,Male,mature,.,.,.,.,.,.,.,.,stomach
22-Jun-1991,125,Island Lake,8,White fish,191,177,.,54,.,.,.,.,immature,.,.,.,.,.,.,.,.,stomach
22-Jun-1991,125,Island Lake,9,White fish,201,182,.,59,.,.,.,.,immature,.,.,.,.,.,.,.,.,"stomach, -1 otolith"
22-Jun-1991,125,Island Lake,6,White fish,434,397,.,670,.,.,.,Male,immature,.,.,.,.,.,.,.,.,stomach
22-Jun-1991,125,Island Lake,.,White fish,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,sample eaten by ravens!
22-Jun-1991,125,Island Lake,.,White fish,.,.,.,.,.,.,.,Female,.,.,.,.,.,.,.,.,.,sample eaten by ravens!
30-Jun-2006,125,Island Lake,06-173,L.Trout,830,.,.,3200,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-2006,125,Island Lake,06-174,L.Trout,590,.,.,2200,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-2006,125,Island Lake,06-175,White fish,407,.,.,533,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-2006,125,Island Lake,06-176,White fish,340,.,.,297,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-2006,125,Island Lake,06-177,White fish,347,.,.,322,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
30-Jun-2006,125,Island Lake,06-178,White fish,408,.,.,513,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-221,Burbot,98,.,.,5.03,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-200,L.Trout,636,.,.,1850,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-202,L.Trout,875,.,.,4850,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-203,L.Trout,576,.,.,1650,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-201,White fish,333,.,.,294,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-204,White fish,412,.,.,540,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-205,White fish,356,.,.,389,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-206,White fish,437,.,.,604,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-207,White fish,410,.,.,516,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-208,White fish,328,.,.,275,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-209,White fish,359,.,.,355,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-210,White fish,360,.,.,363,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-211,White fish,449,.,.,665,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-212,White fish,373,.,.,439,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-213,White fish,436,.,.,591,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-214,White fish,349,.,.,352,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-215,White fish,354,.,.,354,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-216,White fish,342,.,.,309,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-217,White fish,355,.,.,367,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-218,White fish,310,.,.,220,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-219,White fish,362,.,.,337,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
03-Jul-2006,125,Island Lake,06-220,White fish,411,.,.,516,Gill net,.,.,.,.,.,.,.,.,.,.,.,.,.
07-Aug-1987,110,Itigaknit Lake,1,L.Trout,603,541,499,2090,.,Yes,.,Female,mature,254.85,Yes,.,.,.,.,.,.,used for N15 analysis
